hash_inn,y
9435,12
9437,12
9440,12
9443,12
9449,12
9451,12
9461,12
9466,12
9470,12
9472,12
9475,12
9476,12
9477,12
9479,12
9481,12
9482,34
9486,12
9492,34
9502,34
9503,12
9507,12
9509,12
9511,12
9516,12
9520,34
9521,14
9527,12
9528,12
9539,12
9544,52
9548,12
9549,12
9552,14
9558,34
9560,12
9567,12
9569,12
9571,12
9573,70
9579,34
9581,34
9582,12
9585,14
9586,12
9589,12
9598,52
9601,12
9616,12
9617,12
9630,12
9631,12
9633,12
9637,12
9639,12
9641,26
9645,34
9649,11
9651,12
9656,12
9658,34
9659,12
9663,4
9679,11
9680,4
9681,12
9686,12
9687,12
9691,12
9694,12
9699,12
9705,12
9706,12
9707,52
9708,12
9709,12
9714,12
9721,52
9723,11
9725,14
9726,12
9728,12
9729,12
9736,12
9740,12
9750,52
9751,12
9753,12
9766,12
9770,12
9772,12
9773,12
9775,52
9778,34
9780,12
9781,12
9785,12
9794,12
9796,12
9799,12
9808,12
9814,12
9817,12
9820,12
9829,12
9835,12
9836,12
9843,14
9847,12
9848,14
9856,12
9859,12
9867,12
9870,12
9872,12
9876,12
9878,12
9881,12
9886,12
9889,12
9890,34
9894,12
9895,34
9896,12
9898,34
9899,12
9901,34
9902,12
9908,12
9909,12
9910,12
9911,11
9913,12
9915,12
9919,12
9920,12
9921,52
9924,12
9925,12
9928,8
9930,12
9931,12
9940,12
9950,12
9958,12
9962,12
9968,12
9969,12
9970,12
9975,12
9982,12
9983,12
9990,12
9993,12
9995,12
9996,12
10001,12
10004,26
10006,12
10008,12
10011,12
10013,12
10022,34
10029,12
10030,12
10036,12
10041,12
10045,12
10047,12
10048,12
10058,12
10059,12
10064,12
10065,34
10067,12
10068,12
10074,12
10076,8
10080,12
10082,12
10088,12
10091,14
10094,12
10095,12
10098,12
10109,14
10110,12
10111,34
10113,12
10122,12
10124,34
10126,12
10131,12
10136,12
10139,12
10141,12
10143,12
10149,12
10150,12
10151,12
10153,14
10156,12
10157,12
10158,12
10159,12
10167,12
10169,14
10173,34
10175,12
10179,12
10186,12
10192,12
10196,12
10197,12
10199,12
10200,12
10201,12
10203,12
10208,12
10209,12
10210,12
10219,12
10220,12
10223,12
10225,12
10235,12
10236,12
10237,12
10238,12
10239,12
10240,14
10243,12
10245,34
10248,34
10251,34
10260,12
10262,12
10270,12
10273,12
10275,34
10277,12
10279,12
10284,12
10287,12
10288,12
10290,12
10292,12
10295,12
10306,12
10313,12
10315,12
10317,12
10319,12
10321,12
10322,12
10325,12
10331,12
10333,12
10342,12
10344,12
10345,12
10346,12
10347,12
10353,12
10354,34
10355,12
10357,14
10362,34
10363,12
10364,12
10367,12
10368,12
10370,12
10371,12
10373,12
10375,14
10382,14
10389,12
10395,12
10396,9
10399,12
10400,12
10401,12
10410,34
10412,14
10418,12
10420,34
10424,12
10426,12
10427,12
10429,12
10437,14
10448,12
10457,12
10461,12
10476,12
10478,12
10479,34
10480,34
10482,12
10490,12
10491,12
10499,12
10500,12
10503,12
10514,26
10516,12
10521,12
10523,12
10528,34
10529,12
10532,12
10533,12
10541,12
10542,12
10545,12
10546,12
10547,52
10550,12
10553,62
10555,14
10560,12
10564,12
10568,52
10571,12
10572,12
10574,12
10581,12
10583,14
10587,12
10593,12
10597,12
10599,12
10600,12
10601,12
10606,12
10607,12
10608,12
10615,34
10617,12
10618,34
10623,12
10625,12
10628,12
10633,12
10635,12
10637,12
10641,12
10642,12
10643,12
10652,34
10653,34
10656,12
10658,14
10659,12
10662,12
10663,12
10668,12
10671,12
10673,12
10676,12
10681,14
10684,12
10691,12
10692,12
10695,12
10696,12
10697,12
10698,12
10700,12
10707,6
10713,12
10726,12
10728,12
10734,12
10737,12
10739,12
10746,12
10752,12
10766,12
10767,12
10768,12
10770,12
10772,12
10775,12
10781,12
10791,12
10797,12
10798,12
10799,12
10805,12
10810,12
10811,12
10814,12
10821,12
10831,12
10833,12
10837,12
10838,12
10839,12
10840,12
10842,34
10843,12
10850,12
10852,12
10855,12
10868,14
10869,12
10871,12
10872,12
10876,12
10887,12
10888,12
10893,34
10894,12
10895,12
10900,39
10902,12
10904,12
10905,12
10907,12
10914,12
10917,12
10918,39
10919,12
10932,12
10937,12
10940,12
10941,12
10943,12
10949,12
10955,12
10957,12
10958,12
10959,12
10965,12
10969,12
10974,12
10976,34
10981,14
10983,34
10986,12
10989,34
10991,12
10992,12
10993,12
10995,12
10996,12
10997,12
10998,12
11001,12
11003,12
11016,12
11019,12
11021,12
11022,12
11025,12
11027,12
11033,12
11036,14
11043,12
11047,12
11048,14
11049,12
11051,34
11053,12
11054,12
11055,12
11056,12
11059,12
11062,12
11063,34
11065,12
11074,12
11075,12
11076,12
11078,12
11081,12
11083,12
11084,12
11089,12
11090,52
11096,12
11105,12
11110,12
11111,12
11115,12
11119,12
11123,12
11124,12
11127,12
11131,12
11132,14
11136,34
11141,34
11143,12
11145,12
11147,12
11152,14
11154,12
11156,12
11157,12
11162,12
11165,12
11169,12
11176,12
11178,12
11179,12
11180,12
11189,14
11193,12
11194,12
11200,12
11203,12
11204,12
11214,12
11215,14
11218,12
11220,14
11221,12
11224,12
11233,12
11235,14
11239,34
11243,12
11245,12
11257,12
11270,26
11271,12
11273,12
11276,12
11278,34
11279,12
11282,14
11288,12
11293,12
11299,12
11304,12
11312,12
11314,12
11319,12
11321,12
11322,34
11327,14
11334,34
11341,12
11348,12
11349,12
11351,12
11354,12
11355,34
11357,12
11363,12
11364,12
11366,12
11367,12
11373,14
11381,12
11383,12
11384,12
11393,12
11396,34
11400,12
11402,12
11404,34
11407,12
11409,12
11410,12
11414,12
11417,12
11421,12
11426,14
11427,14
11428,12
11432,12
11438,12
11439,34
11445,12
11448,12
11450,12
11453,12
11464,12
11466,12
11480,12
11484,12
11487,12
11489,12
11492,14
11497,26
11500,12
11502,12
11511,14
11521,12
11526,12
11547,12
11550,12
11556,34
11559,12
11561,12
11562,12
11563,39
11566,12
11569,12
11574,12
11578,52
11581,12
11583,12
11588,12
11589,12
11594,12
11595,12
11599,12
11600,12
11602,12
11604,12
11609,12
11613,12
11614,12
11617,12
11618,12
11622,12
11624,34
11627,12
11633,12
11638,14
11639,12
11644,12
11654,12
11655,12
11656,12
11661,12
11662,12
11664,12
11665,12
11671,14
11674,12
11683,12
11684,14
11688,12
11689,12
11690,12
11691,12
11693,12
11694,12
11698,12
11699,11
11710,12
11718,12
11722,12
11729,34
11739,12
11740,12
11744,12
11746,34
11757,12
11761,12
11763,12
11767,12
11772,34
11776,12
11779,12
11780,34
11783,34
11785,12
11787,14
11798,12
11800,11
11804,12
11805,14
11806,12
11810,12
11814,12
11815,12
11821,12
11828,14
11836,14
11841,14
11842,12
11844,12
11845,12
11847,12
11848,14
11850,12
11851,12
11854,12
11857,12
11861,34
11862,34
11867,12
11876,12
11878,12
11885,12
11887,12
11891,12
11896,34
11898,12
11907,12
11910,12
11913,12
11915,12
11916,12
11919,12
11920,12
11926,12
11930,12
11937,12
11940,12
11944,12
11945,12
11947,12
11955,12
11959,12
11961,12
11966,12
11969,12
11970,12
11979,12
11981,53
11986,14
11987,12
11988,12
11992,12
11993,14
11997,12
11999,12
12008,12
12009,12
12011,34
12013,12
12017,12
12019,12
12028,14
12038,12
12039,12
12040,12
12048,34
12049,34
12052,12
12054,12
12056,12
12061,14
12064,12
12067,12
12068,12
12069,12
12078,12
12079,12
12085,12
12088,12
12095,12
12097,14
12103,12
12110,14
12115,12
12116,12
12117,12
12118,12
12123,34
12124,14
12125,12
12130,12
12132,12
12134,12
12140,12
12144,12
12153,12
12154,12
12155,12
12163,12
12164,34
12165,12
12166,12
12167,12
12168,14
12171,12
12173,12
12183,12
12184,12
12190,14
12192,12
12200,14
12202,12
12209,12
12210,12
12211,34
12212,12
12213,12
12217,12
12220,14
12222,12
12225,12
12229,12
12231,12
12241,12
12247,12
12249,14
12252,12
12256,34
12261,12
12263,12
12264,14
12274,12
12277,12
12285,12
12288,12
12289,12
12290,12
12292,12
12293,12
12297,34
12299,52
12300,12
12303,14
12305,12
12306,12
12307,12
12311,12
12318,12
12319,14
12322,14
12326,34
12330,12
12333,12
12336,14
12338,12
12340,12
12341,12
12342,12
12348,12
12349,12
12350,12
12353,12
12358,12
12360,12
12366,14
12369,12
12371,12
12376,12
12383,34
12385,12
12387,12
12390,14
12392,12
12396,34
12397,12
12399,12
12402,30
12407,12
12412,12
12413,34
12414,12
12416,12
12417,14
12418,12
12420,12
12424,12
12426,12
12430,12
12431,55
12434,12
12437,12
12438,12
12441,14
12442,34
12443,12
12444,12
12445,12
12446,12
12451,12
12452,12
12453,12
12456,12
12463,12
12465,12
12467,12
12469,52
12478,12
12480,14
12482,12
12483,12
12489,12
12497,12
12499,12
12501,12
12503,12
12505,12
12506,12
12512,12
12516,12
12520,12
12521,14
12523,34
12525,12
12530,12
12534,12
12535,12
12538,12
12539,12
12541,14
12543,12
12555,12
12557,76
12559,12
12561,12
12562,12
12564,12
12567,12
12570,12
12572,12
12573,12
12574,12
12575,34
12577,12
12578,12
12585,12
12586,12
12587,12
12593,12
12594,52
12595,12
12596,12
12598,12
12603,12
12605,34
12606,14
12608,12
12610,12
12614,34
12616,12
12622,55
12624,44
12637,12
12640,12
12642,12
12645,14
12646,12
12648,12
12653,12
12655,12
12658,12
12659,12
12660,12
12661,12
12663,12
12665,12
12670,14
12671,34
12680,12
12681,12
12683,14
12686,12
12688,12
12689,12
12702,12
12706,12
12712,12
12713,34
12715,12
12722,12
12724,12
12725,12
12727,12
12728,12
12729,34
12731,34
12733,12
12740,12
12742,12
12743,14
12753,12
12756,12
12759,12
12761,12
12763,12
12767,12
12769,34
12772,12
12773,12
12778,12
12779,12
12780,14
12783,12
12784,12
12786,12
12787,12
12789,12
12794,12
12796,14
12810,12
12815,12
12816,12
12820,12
12821,6
12825,26
12833,12
12834,12
12835,14
12845,12
12848,12
12851,12
12855,12
12858,12
12860,12
12861,12
12865,12
12881,14
12888,12
12889,12
12893,34
12901,12
12909,12
12919,12
12925,12
12928,12
12929,12
12931,34
12933,12
12934,11
12935,34
12944,12
12945,12
12946,12
12949,12
12953,12
12955,12
12956,12
12958,12
12961,12
12962,12
12966,12
12968,12
12969,12
12970,12
12971,12
12972,12
12974,14
12984,12
12986,12
12988,12
12992,34
12997,12
12999,34
13001,12
13006,12
13008,12
13009,12
13010,14
13013,12
13014,12
13021,34
13023,12
13029,34
13034,12
13037,14
13043,12
13047,34
13048,12
13049,12
13050,12
13051,34
13053,12
13054,12
13061,34
13064,12
13065,12
13067,12
13070,26
13071,12
13074,12
13079,6
13082,12
13085,12
13090,12
13093,12
13094,12
13095,34
13096,12
13098,12
13107,12
13111,12
13114,12
13127,12
13129,12
13130,12
13131,12
13133,12
13138,12
13141,34
13144,12
13146,14
13147,12
13148,12
13155,14
13160,12
13165,34
13170,12
13183,34
13184,12
13186,11
13200,12
13201,12
13203,12
13208,12
13210,34
13214,14
13216,12
13219,12
13222,12
13234,12
13236,12
13237,12
13244,12
13247,12
13249,12
13252,14
13258,12
13259,12
13260,12
13264,12
13265,12
13266,14
13270,12
13272,12
13277,12
13284,12
13285,12
13290,12
13294,12
13297,12
13299,12
13300,12
13302,12
13303,12
13306,14
13307,12
13308,12
13314,12
13321,12
13325,12
13326,14
13331,12
13334,12
13341,34
13343,34
13348,12
13358,12
13362,12
13367,12
13371,12
13372,12
13375,12
13378,12
13380,12
13384,12
13385,12
13387,12
13388,26
13390,12
13397,12
13405,12
13407,12
13409,14
13415,34
13421,12
13424,12
13427,12
13428,12
13430,12
13432,12
13435,12
13436,12
13441,12
13447,12
13448,12
13450,14
13452,12
13454,12
13457,34
13465,12
13468,14
13471,12
13476,12
13479,12
13480,12
13487,12
13490,12
13491,12
13494,12
13510,12
13511,12
13514,34
13521,12
13523,14
13525,12
13526,12
13527,12
13528,12
13532,12
13533,26
13539,12
13541,12
13551,12
13554,34
13555,12
13557,12
13561,12
13562,14
13565,12
13569,14
13572,12
13574,12
13577,12
13578,12
13581,12
13586,12
13588,12
13594,12
13600,12
13601,12
13604,12
13611,34
13616,12
13623,12
13625,12
13627,12
13628,12
13634,12
13646,14
13652,12
13655,34
13656,12
13661,12
13664,12
13665,12
13666,12
13672,12
13676,12
13677,12
13678,12
13680,12
13683,55
13686,12
13694,12
13696,12
13699,14
13700,12
13703,12
13704,12
13708,12
13712,12
13715,14
13717,12
13722,14
13727,12
13732,12
13734,12
13747,12
13752,34
13757,12
13758,12
13766,12
13768,52
13769,12
13773,12
13779,14
13780,12
13781,12
13785,12
13791,12
13795,12
13796,12
13797,12
13798,12
13801,12
13802,12
13805,12
13808,12
13811,12
13812,12
13813,12
13815,12
13820,34
13822,14
13825,12
13826,12
13828,12
13829,34
13832,12
13835,12
13836,12
13841,34
13845,12
13850,12
13851,12
13853,12
13854,12
13856,12
13861,12
13864,12
13866,12
13872,12
13876,12
13877,34
13881,12
13883,12
13886,14
13889,12
13893,12
13899,12
13900,12
13910,12
13911,14
13914,12
13916,12
13920,12
13923,12
13930,12
13941,14
13943,12
13947,12
13948,12
13949,12
13953,14
13954,12
13959,12
13964,12
13966,12
13974,12
13976,14
13978,52
13980,12
13986,12
13987,12
13988,12
13989,12
13991,14
13992,12
13993,12
13995,12
13997,12
13998,12
13999,12
14001,12
14004,34
14005,14
14006,12
14013,12
14014,34
14018,12
14023,12
14024,14
14033,12
14034,34
14035,12
14036,12
14039,34
14044,12
14046,12
14047,12
14049,12
14050,12
14052,12
14054,12
14058,12
14060,12
14067,12
14071,12
14076,12
14077,14
14078,12
14081,12
14082,34
14085,12
14087,14
14090,12
14098,12
14100,12
14103,12
14105,12
14108,12
14110,12
14112,34
14113,12
14120,12
14125,34
14130,12
14131,12
14134,11
14136,34
14137,12
14139,12
14149,12
14152,14
14153,12
14155,12
14165,12
14167,12
14171,12
14172,12
14181,12
14186,6
14187,12
14188,12
14190,12
14193,12
14196,12
14197,12
14198,34
14200,12
14214,12
14218,12
14219,14
14220,14
14225,12
14226,14
14227,12
14229,12
14230,12
14237,12
14245,12
14250,12
14252,12
14253,12
14256,12
14257,12
14259,12
14261,12
14266,12
14267,12
14270,12
14275,12
14276,14
14281,12
14284,12
14290,12
14292,12
14297,12
14300,12
14303,12
14307,12
14309,12
14314,12
14315,12
14316,12
14319,12
14320,12
14323,12
14325,12
14326,34
14331,12
14336,34
14338,12
14340,12
14341,12
14343,12
14348,12
14349,12
14350,12
14353,12
14358,14
14367,12
14371,12
14376,12
14377,12
14380,12
14384,12
14386,12
14391,12
14392,12
14394,12
14396,12
14398,12
14403,12
14408,12
14413,12
14414,12
14416,12
14420,12
14422,12
14425,12
14427,12
14432,12
14441,12
14443,12
14446,14
14454,12
14458,12
14459,12
14460,11
14461,12
14463,12
14467,12
14471,12
14472,12
14475,12
14479,12
14480,12
14482,34
14484,12
14487,12
14489,12
14492,12
14493,12
14497,12
14498,12
14505,34
14509,12
14511,12
14515,12
14516,12
14520,12
14521,12
14532,12
14533,12
14534,12
14541,12
14543,12
14544,12
14545,12
14546,42
14554,34
14559,12
14564,12
14566,12
14569,12
14574,12
14575,12
14578,12
14584,12
14588,12
14590,12
14596,12
14600,12
14602,52
14603,12
14608,12
14610,12
14611,12
14613,12
14621,12
14622,12
14623,12
14624,34
14625,12
14626,12
14640,12
14645,14
14650,12
14654,12
14657,12
14658,12
14668,12
14669,12
14670,12
14672,12
14673,14
14675,12
14678,12
14680,12
14682,34
14692,14
14694,12
14697,34
14698,12
14699,26
14708,12
14711,34
14713,12
14715,12
14716,12
14718,12
14719,12
14720,12
14721,14
14724,12
14725,34
14727,26
14729,12
14732,12
14733,52
14741,12
14743,12
14744,34
14754,12
14755,34
14756,18
14757,12
14758,12
14762,12
14764,12
14767,12
14768,12
14769,12
14772,12
14774,12
14775,34
14782,12
14783,12
14787,4
14790,12
14793,12
14795,12
14799,12
14801,12
14807,12
14809,12
14816,34
14817,12
14827,12
14828,12
14839,12
14846,12
14848,12
14851,12
14855,12
14856,12
14857,12
14858,12
14862,26
14863,12
14864,12
14865,12
14866,52
14869,12
14870,12
14877,12
14880,12
14881,12
14885,12
14886,12
14887,34
14889,12
14894,12
14899,12
14901,12
14908,12
14909,12
14911,12
14913,12
14915,12
14917,12
14918,12
14920,12
14925,12
14927,12
14928,12
14931,12
14933,12
14940,12
14942,12
14947,12
14948,12
14949,12
14952,12
14954,12
14955,12
14956,12
14965,12
14970,12
14972,12
14974,12
14975,52
14977,12
14978,12
14980,12
14981,12
14985,12
14996,12
14999,12
15005,12
15007,12
15008,12
15018,12
15019,12
15025,12
15027,12
15036,52
15038,12
15044,12
15053,12
15056,34
15062,12
15071,12
15075,34
15076,12
15079,12
15083,12
15087,34
15088,12
15089,34
15094,12
15098,12
15101,14
15113,12
15114,12
15116,12
15117,12
15123,34
15124,14
15130,12
15131,14
15132,12
15133,12
15135,12
15136,14
15139,4
15141,12
15143,12
15147,12
15151,12
15152,12
15155,12
15170,12
15173,14
15175,52
15176,12
15181,12
15182,34
15186,12
15191,12
15198,34
15199,12
15203,14
15209,12
15212,12
15214,12
15221,12
15223,8
15232,12
15235,12
15240,34
15241,12
15242,12
15248,12
15252,12
15254,12
15257,12
15260,12
15261,12
15263,12
15269,12
15270,34
15273,12
15278,55
15281,34
15283,14
15286,12
15290,12
15292,12
15295,12
15296,12
15298,14
15302,12
15303,12
15304,12
15305,12
15307,12
15309,12
15311,12
15313,12
15315,12
15319,12
15321,12
15322,12
15325,12
15327,52
15332,34
15341,12
15343,12
15344,12
15345,34
15346,14
15347,12
15350,12
15352,12
15353,6
15355,34
15360,12
15366,14
15370,12
15379,12
15380,12
15382,34
15391,34
15392,12
15393,12
15399,12
15404,12
15410,12
15411,12
15412,12
15418,12
15421,11
15425,34
15428,12
15430,12
15434,12
15435,12
15436,12
15437,12
15438,12
15440,12
15441,12
15442,12
15444,14
15448,12
15452,12
15456,12
15458,12
15463,34
15470,12
15472,34
15475,14
15484,12
15485,12
15489,12
15494,14
15496,12
15499,12
15500,12
15504,12
15507,12
15508,12
15509,12
15512,12
15515,12
15516,12
15519,34
15520,34
15524,12
15533,12
15536,14
15542,12
15544,12
15545,34
15551,12
15556,6
15567,12
15571,34
15572,12
15577,12
15581,12
15582,12
15587,14
15592,52
15594,12
15599,12
15602,12
15609,12
15618,12
15632,12
15633,12
15634,12
15636,12
15637,12
15638,12
15640,12
15644,34
15649,12
15661,34
15662,12
15665,12
15666,12
15668,14
15671,12
15672,12
15674,12
15678,12
15679,12
15687,12
15688,12
15689,12
15697,12
15700,12
15701,12
15704,12
15706,12
15707,14
15708,12
15710,12
15713,12
15715,14
15719,12
15720,14
15723,12
15724,34
15725,12
15729,12
15733,6
15735,12
15738,12
15739,14
15740,12
15741,12
15742,12
15743,12
15747,12
15748,12
15754,12
15756,12
15765,12
15771,12
15775,12
15776,12
15777,12
15778,12
15787,12
15789,12
15790,12
15791,12
15792,14
15795,12
15797,12
15798,12
15804,12
15805,12
15806,12
15816,12
15818,12
15820,12
15823,34
15825,12
15840,12
15848,12
15857,12
15858,12
15866,12
15871,34
15875,12
15880,14
15881,12
15882,12
15885,14
15887,12
15894,12
15899,12
15901,12
15902,34
15903,12
15904,14
15909,12
15910,12
15913,14
15915,12
15918,34
15922,34
15923,12
15927,12
15928,12
15930,12
15935,12
15939,12
15942,12
15943,12
15945,12
15947,12
15949,12
15953,12
15954,12
15958,12
15959,12
15960,12
15964,12
15965,12
15966,12
15967,12
15971,34
15973,12
15975,12
15976,12
15978,12
15979,34
15981,12
15984,12
15985,12
15986,12
15987,12
16000,12
16005,12
16009,12
16011,12
16013,12
16014,12
16015,12
16020,12
16021,12
16026,12
16029,11
16038,14
16041,12
16043,12
16044,12
16048,12
16049,12
16052,12
16058,12
16064,12
16069,12
16080,34
16081,12
16084,12
16086,12
16088,12
16094,12
16095,26
16099,12
16102,12
16105,12
16114,12
16123,12
16126,12
16128,12
16133,12
16141,12
16145,12
16147,12
16155,12
16159,12
16160,12
16161,12
16168,12
16169,34
16176,12
16178,12
16179,12
16180,12
16185,12
16186,34
16188,12
16189,12
16194,14
16197,12
16201,12
16208,34
16210,12
16213,14
16214,12
16221,34
16233,14
16234,12
16241,12
16242,12
16244,34
16248,12
16250,12
16252,34
16253,12
16255,12
16258,12
16261,52
16268,12
16276,12
16277,12
16282,12
16286,34
16299,12
16300,12
16301,12
16303,12
16305,12
16306,34
16312,34
16315,12
16317,12
16320,12
16327,12
16329,12
16330,12
16333,12
16334,12
16346,12
16347,12
16348,34
16350,12
16352,12
16355,12
16359,12
16367,14
16374,12
16377,12
16382,12
16383,12
16384,12
16389,12
16390,12
16391,12
16398,12
16401,12
16407,12
16408,12
16409,12
16411,12
16412,12
16415,12
16423,12
16424,12
16425,12
16426,12
16432,12
16433,12
16441,12
16443,14
16445,12
16451,12
16454,34
16455,12
16462,12
16463,12
16466,12
16468,34
16471,12
16478,34
16482,12
16485,12
16486,34
16491,12
16492,12
16494,12
16496,12
16501,12
16502,12
16504,12
16507,12
16509,12
16517,12
16523,12
16525,34
16527,12
16528,34
16536,12
16540,12
16543,14
16549,12
16551,12
16552,12
16556,14
16557,12
16560,12
16561,12
16562,12
16573,12
16575,12
16579,14
16581,14
16583,12
16584,12
16585,34
16590,12
16594,12
16600,12
16601,12
16604,12
16605,12
16608,12
16609,12
16612,12
16620,12
16623,12
16632,12
16633,12
16634,12
16636,12
16637,12
16639,12
16643,52
16645,12
16647,12
16657,12
16658,34
16660,12
16662,12
16663,12
16664,34
16666,12
16669,12
16670,12
16672,12
16675,12
16677,12
16678,52
16684,12
16685,12
16686,34
16688,12
16693,12
16700,12
16701,12
16702,34
16703,12
16705,12
16709,12
16714,12
16716,14
16717,12
16722,52
16723,12
16726,14
16727,14
16732,14
16733,14
16734,12
16736,12
16738,12
16743,12
16745,12
16749,12
16750,14
16751,12
16759,12
16760,12
16761,12
16762,12
16763,12
16764,12
16766,12
16769,12
16772,12
16774,12
16775,52
16777,12
16780,12
16782,12
16784,12
16786,12
16787,12
16789,12
16793,12
16794,12
16798,12
16800,34
16803,12
16804,12
16805,12
16808,12
16809,14
16813,34
16815,12
16819,12
16822,12
16824,34
16833,12
16834,12
16838,14
16842,34
16843,12
16844,12
16848,12
16849,12
16850,12
16856,14
16859,12
16860,34
16867,12
16869,12
16874,12
16879,12
16890,12
16899,12
16908,12
16911,12
16916,12
16917,12
16918,12
16923,14
16927,12
16929,12
16930,12
16934,12
16939,12
16943,12
16945,12
16947,12
16951,12
16952,12
16957,12
16967,11
16968,12
16971,12
16983,12
16984,12
16986,12
16987,12
16989,52
16992,12
16997,12
16998,12
16999,12
17000,34
17004,12
17005,12
17012,12
17015,12
17021,34
17024,12
17029,12
17030,12
17037,12
17041,12
17042,12
17048,12
17049,52
17052,12
17057,34
17059,12
17072,12
17073,12
17074,14
17078,12
17080,12
17083,12
17086,12
17099,14
17100,12
17101,12
17102,12
17104,12
17105,12
17109,12
17110,34
17119,34
17126,12
17129,12
17130,12
17135,12
17138,12
17140,14
17150,12
17152,12
17154,12
17161,12
17163,12
17176,12
17183,12
17186,12
17187,12
17190,34
17193,12
17194,12
17195,12
17197,12
17199,12
17202,14
17203,12
17212,12
17213,12
17218,12
17224,12
17225,12
17243,12
17245,12
17246,12
17253,16
17256,12
17263,12
17266,12
17268,12
17270,12
17273,12
17274,12
17280,34
17283,12
17287,52
17298,12
17306,12
17307,12
17308,14
17309,12
17310,12
17317,12
17320,12
17326,12
17327,12
17330,12
17334,12
17345,34
17349,12
17350,12
17351,14
17358,12
17366,12
17367,52
17368,12
17369,12
17373,12
17383,12
17385,12
17391,12
17392,12
17399,12
17400,12
17402,12
17403,14
17405,12
17417,12
17418,14
17419,52
17422,12
17424,12
17428,12
17436,12
17437,12
17440,12
17447,12
17448,12
17465,12
17467,12
17470,12
17471,12
17476,12
17480,12
17483,12
17485,12
17486,12
17487,12
17490,12
17494,12
17502,12
17506,12
17509,12
17511,12
17513,12
17514,12
17516,12
17525,12
17526,12
17527,12
17528,52
17531,12
17540,12
17542,12
17548,12
17551,12
17553,12
17555,12
17572,34
17577,34
17582,12
17588,12
17591,12
17592,12
17599,14
17604,12
17605,12
17608,14
17610,12
17611,12
17612,52
17613,14
17614,12
17616,14
17617,12
17620,12
17622,12
17629,12
17634,34
17636,12
17637,12
17641,12
17642,12
17646,12
17648,34
17649,12
17650,12
17651,12
17657,12
17658,12
17659,12
17661,12
17664,34
17667,12
17676,12
17678,12
17686,12
17687,12
17689,12
17691,12
17693,12
17706,12
17716,14
17719,26
17722,12
17728,12
17733,12
17734,14
17735,12
17737,12
17744,11
17752,12
17753,12
17760,12
17762,12
17764,12
17772,12
17780,12
17783,12
17785,14
17791,12
17793,12
17797,55
17800,12
17805,12
17806,12
17807,12
17811,12
17812,14
17814,12
17816,14
17820,12
17822,12
17823,34
17825,14
17826,12
17831,12
17838,12
17839,12
17840,14
17842,14
17843,12
17846,12
